observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,label_source
15.0,0.0,892.0,0.0,21.2,108.0,24.299999999999997,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,892.0,0.0,21.2,108.0,24.699999999999996,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,901.0,0.0,21.2,108.0,24.699999999999996,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,881.0,0.0,21.2,108.0,24.299999999999997,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,883.9999999999997,0.0,21.2,108.0,24.299999999999997,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,890.9999999999999,0.0,21.59999999999999,107.0,24.699999999999996,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.9999999999995,0.0,21.59999999999999,107.0,24.699999999999996,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,886.9999999999998,0.0,21.2,106.0,24.699999999999996,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.0,0.0,21.59999999999999,106.0,24.699999999999996,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,892.9999999999999,0.0,21.59999999999999,105.0,24.699999999999996,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,894.0,0.0,21.59999999999999,105.0,24.699999999999996,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,890.9999999999999,0.0,21.2,105.0,24.299999999999997,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,882.9999999999997,0.0,21.2,105.0,24.699999999999996,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.9999999999995,0.0,21.2,105.0,23.5,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,890.9999999999999,0.0,21.2,105.0,23.9,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.9999999999995,0.0,21.2,104.0,23.5,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.0,0.0,21.2,104.0,23.5,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,890.9999999999999,0.0,21.2,103.0,23.5,85.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,897.9999999999997,0.0,21.2,103.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,878.9999999999999,0.0,21.2,103.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,901.0,0.0,21.2,103.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,885.9999999999998,0.0,21.2,102.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,881.9999999999997,0.0,20.8,102.0,22.699999999999992,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,892.9999999999999,0.0,21.2,102.0,23.5,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.0,0.0,21.2,102.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,892.0,0.0,21.2,102.0,23.1,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,892.9999999999999,0.0,21.2,101.0,23.5,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.9999999999995,0.0,21.2,101.0,23.5,82.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,885.9999999999998,0.0,20.8,101.0,23.1,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,889.9999999999999,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,890.9999999999999,0.0,21.2,101.0,23.1,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,885.9999999999998,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,887.9999999999998,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,894.0,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,885.9999999999998,0.0,21.2,101.0,23.1,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,888.9999999999998,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,892.9999999999999,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,896.9999999999997,0.0,21.2,101.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,887.9999999999998,0.0,21.2,102.0,23.5,79.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,888.9999999999998,0.0,21.2,102.0,23.5,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,889.9999999999999,0.0,21.2,102.0,23.5,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,887.9999999999998,0.0,21.2,102.0,23.5,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,888.9999999999998,0.0,20.8,102.0,23.5,76.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,889.9999999999999,0.0,20.8,102.0,23.1,72.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,890.9999999999999,0.0,21.2,102.0,23.5,72.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.9999999999995,0.0,21.2,102.0,23.5,68.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,887.9999999999998,0.0,21.2,102.0,23.1,68.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,897.9999999999997,0.0,20.39999999999999,102.0,21.59999999999999,68.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,881.9999999999997,0.0,20.39999999999999,102.0,21.199999999999992,68.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,901.0,0.0,21.2,103.0,22.4,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,890.9999999999999,0.0,20.8,102.0,22.699999999999992,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,895.0,0.0,21.2,103.0,23.1,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,880.0,0.0,20.8,103.0,23.1,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,886.9999999999998,0.0,20.8,103.0,23.1,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.9999999999999968,901.9999999999998,0.2300000000000003,20.8,103.0,23.9,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.9999999999999968,888.9999999999998,-0.2499999999999997,20.39999999999999,103.0,23.5,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,892.9999999999999,-0.2600000000000001,20.39999999999999,103.0,22.4,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,881.0,0.0,20.39999999999999,103.0,21.59999999999999,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,894.0,0.0,20.8,103.0,21.999999999999993,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,897.9999999999997,0.0,20.8,103.0,22.699999999999992,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,901.9999999999998,0.0,20.8,103.0,22.699999999999992,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,1.9999999999999936,895.0,0.0,20.8,103.0,22.699999999999992,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,1.9999999999999936,892.9999999999999,0.5000000000000001,20.39999999999999,103.0,22.699999999999992,67.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,2.9999999999999907,899.9999999999998,0.24,20.39999999999999,103.0,22.4,67.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,2.9999999999999907,906.0,0.0,20.39999999999999,103.0,21.999999999999993,67.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,2.9999999999999907,882.9999999999997,0.0,20.0,103.0,21.999999999999993,67.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,0.0,1548.9999999999998,-0.5700000000000002,51.39999999999999,104.0,74.9,67.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,4.999999999999997,1570.9999999999998,0.2300000000000003,38.8,104.0,73.3,67.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,6.999999999999991,1439.0,0.98,34.5,104.0,62.0,67.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,13.999999999999996,2120.0,0.9899999999999998,36.1,104.0,63.50000000000001,69.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,15.99999999999999,2840.0,0.5299999999999999,34.1,104.0,47.099999999999994,69.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,18.999999999999993,2246.0,0.72,59.2,104.0,60.4,69.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,25.999999999999996,2069.0,1.0799999999999998,79.2,104.0,83.1,69.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,29.999999999999996,2455.0,1.44,53.7,105.0,72.9,69.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,31.999999999999993,2390.0,0.4599999999999998,37.60000000000001,104.0,62.400000000000006,70.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,33.0,2027.0,0.24,24.300000000000004,105.0,54.1,70.0,8.999999999999998,16.1,2.3999999999999977,9.99999999999998,70.0,0.0,semi_supervised
15.0,31.999999999999993,1720.0,-0.2499999999999997,23.499999999999996,105.0,17.999999999999993,70.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,31.999999999999993,1767.9999999999998,-0.1299999999999997,30.2,105.0,39.2,70.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,35.0,1767.9999999999998,0.2999999999999996,31.4,105.0,41.2,73.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,37.0,1861.0,0.2999999999999996,31.4,105.0,41.6,73.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,37.0,1923.0,0.2300000000000003,32.5,105.0,43.1,73.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,41.0,2045.0,0.2499999999999997,46.7,105.0,80.8,74.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,43.99999999999999,2204.9999999999995,0.9199999999999996,81.6,105.0,81.6,74.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,47.99999999999999,2430.0,0.9899999999999998,82.00000000000001,105.0,80.4,74.0,8.999999999999998,16.1,2.3999999999999977,12.999999999999996,70.0,0.0,semi_supervised
15.0,49.0,2552.0,0.4700000000000002,62.7,105.0,80.4,74.0,8.999999999999998,16.1,2.3999999999999977,11.99999999999998,70.0,0.0,semi_supervised
15.0,49.0,1854.0,0.0,37.60000000000001,105.0,72.5,72.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,50.00000000000001,1824.0,0.24,38.8,105.0,75.7,72.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,51.0,1852.0,0.24,27.8,105.0,41.6,72.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,51.0,1833.0,-0.2499999999999997,24.300000000000004,105.0,18.399999999999995,72.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,51.0,1837.0,-0.19,34.1,105.0,48.2,69.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,53.0,1903.0,0.1999999999999997,45.5,105.0,77.6,69.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,55.0,1964.0,0.5099999999999998,56.5,105.0,74.9,68.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,55.0,2013.0,0.0,25.09999999999999,105.0,23.1,68.0,8.999999999999998,16.1,2.3999999999999977,11.99999999999998,70.0,0.0,semi_supervised
15.0,55.0,1996.9999999999995,0.0,29.4,105.0,36.9,68.0,8.999999999999998,16.1,2.3999999999999977,11.99999999999998,70.0,0.0,semi_supervised
15.0,59.0,2104.9999999999995,0.7400000000000001,46.3,105.0,62.7,69.0,8.999999999999998,16.1,2.3999999999999977,11.99999999999998,70.0,0.0,semi_supervised
15.0,59.99999999999999,2142.9999999999995,0.4500000000000002,36.49999999999999,105.0,45.89999999999999,69.0,8.999999999999998,16.1,2.3999999999999977,7.999999999999979,70.0,0.0,semi_supervised
15.0,61.0,2200.0,0.31,26.3,105.0,56.9,70.0,8.999999999999998,16.1,2.3999999999999977,7.999999999999979,70.0,0.0,semi_supervised
15.0,61.999999999999986,2292.0,0.2800000000000002,35.699999999999996,105.0,56.1,70.0,8.999999999999998,16.1,2.3999999999999977,7.999999999999979,70.0,0.0,semi_supervised
15.0,63.99999999999999,2327.0,0.3199999999999997,34.9,105.0,50.6,70.0,8.999999999999998,16.1,2.3999999999999977,7.999999999999979,70.0,0.0,semi_supervised
15.0,66.0,2394.0,0.48,52.89999999999999,105.0,75.7,73.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,69.0,2468.0,0.3699999999999996,74.1,105.0,79.2,73.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,72.0,2583.0,0.5000000000000001,82.00000000000001,105.0,79.6,73.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,74.0,2700.0,0.5200000000000002,82.00000000000001,105.0,79.6,71.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,1.0,semi_supervised
15.0,77.0,2766.0,0.4899999999999996,82.00000000000001,105.0,80.0,71.0,8.999999999999998,16.1,2.3999999999999977,7.999999999999979,70.0,1.0,semi_supervised
15.0,78.0,2834.0,0.2800000000000002,48.2,105.0,75.7,71.0,8.999999999999998,16.1,2.3999999999999977,25.99999999999999,70.0,1.0,semi_supervised
15.0,79.0,2841.0,0.2699999999999998,34.9,104.0,45.1,69.0,8.999999999999998,16.1,2.3999999999999977,24.999999999999975,70.0,1.0,semi_supervised
15.0,80.0,2885.0,0.2499999999999997,54.49999999999999,104.0,74.9,69.0,8.999999999999998,16.1,2.3999999999999977,23.999999999999982,70.0,1.0,semi_supervised
15.0,83.0,2996.0,0.2499999999999997,82.00000000000001,104.0,82.0,68.0,8.999999999999998,16.1,2.3999999999999977,24.999999999999975,70.0,1.0,semi_supervised
15.0,85.0,3060.0,0.4899999999999996,82.00000000000001,103.0,80.8,69.0,8.999999999999998,16.1,2.3999999999999977,27.0,70.0,1.0,semi_supervised
15.0,86.0,3162.0,0.3699999999999996,82.00000000000001,103.0,80.8,69.0,8.999999999999998,16.1,2.3999999999999977,27.99999999999999,70.0,1.0,semi_supervised
15.0,86.0,3005.0,0.0,50.599999999999994,103.0,80.0,69.0,8.999999999999998,16.1,2.3999999999999977,27.0,70.0,1.0,semi_supervised
15.0,87.0,2501.0,0.0,81.6,103.0,80.4,69.0,8.999999999999998,16.1,2.3999999999999977,27.0,70.0,1.0,semi_supervised
15.0,88.0,2543.0,0.2300000000000003,82.00000000000001,103.0,80.8,69.0,8.999999999999998,16.1,2.3999999999999977,27.99999999999999,70.0,1.0,semi_supervised
15.0,90.0,2583.0,0.2300000000000003,82.00000000000001,102.0,80.4,69.0,8.999999999999998,16.1,2.3999999999999977,28.99999999999998,70.0,1.0,semi_supervised
15.0,91.0,2616.0,0.3199999999999997,82.00000000000001,102.0,80.8,69.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,70.0,0.0,semi_supervised
15.0,92.0,2646.9999999999995,0.2800000000000002,82.00000000000001,102.0,80.0,69.0,8.999999999999998,16.1,2.3999999999999977,11.99999999999998,70.0,0.0,semi_supervised
15.0,94.0,2689.0,0.4099999999999999,82.00000000000001,102.0,80.0,69.0,8.999999999999998,16.1,2.3999999999999977,11.99999999999998,70.0,0.0,semi_supervised
15.0,95.0,2730.0,0.2300000000000003,82.00000000000001,102.0,80.4,69.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,96.0,2755.0,0.2300000000000003,46.3,101.0,73.7,69.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,97.0,2767.0,0.2300000000000003,52.5,101.0,77.3,69.0,8.999999999999998,16.1,2.3999999999999977,19.0,70.0,0.0,semi_supervised
15.0,98.0,2799.0,0.2300000000000003,73.69999999999999,101.0,77.3,68.0,8.999999999999998,16.1,2.3999999999999977,19.0,70.0,0.0,semi_supervised
15.0,99.0,2825.0,0.24,81.2,100.0,79.2,68.0,8.999999999999998,16.1,2.3999999999999977,19.0,70.0,0.0,semi_supervised
15.0,99.0,2851.0000000000005,0.1699999999999999,82.00000000000001,100.0,80.0,68.0,8.999999999999998,16.1,2.3999999999999977,19.0,70.0,0.0,semi_supervised
15.0,100.0,2865.0,0.1800000000000003,82.00000000000001,99.0,80.0,68.0,8.999999999999998,16.1,2.3999999999999977,19.999999999999982,70.0,0.0,semi_supervised
15.0,99.0,2845.0,-0.24,61.599999999999994,99.0,79.6,67.0,8.999999999999998,16.1,2.3999999999999977,17.999999999999982,90.0,0.0,semi_supervised
15.0,99.0,2849.0,0.0,71.79999999999998,99.0,78.8,66.0,8.999999999999998,16.1,2.3999999999999977,17.999999999999982,90.0,0.0,semi_supervised
15.0,99.0,2851.0000000000005,0.0,68.6,99.0,78.0,66.0,8.999999999999998,16.1,2.3999999999999977,17.999999999999982,90.0,0.0,semi_supervised
15.0,99.0,2849.9999999999995,-0.1600000000000002,35.699999999999996,99.0,22.699999999999992,66.0,8.999999999999998,16.1,2.3999999999999977,15.999999999999982,90.0,0.0,semi_supervised
15.0,98.0,2815.0,-0.3399999999999998,33.3,99.0,38.39999999999999,66.0,8.999999999999998,16.1,2.3999999999999977,14.999999999999996,90.0,0.0,semi_supervised
15.0,97.0,2784.0,-0.5000000000000001,75.3,98.0,77.6,66.0,8.999999999999998,16.1,2.3999999999999977,13.999999999999982,90.0,0.0,semi_supervised
15.0,97.0,2771.0,-0.2600000000000001,81.6,98.0,81.6,66.0,8.999999999999998,16.1,2.3999999999999977,13.999999999999982,90.0,0.0,semi_supervised
15.0,96.0,2773.0,0.0,82.00000000000001,97.0,82.4,66.0,8.999999999999998,16.1,2.3999999999999977,12.999999999999996,90.0,0.0,semi_supervised
15.0,97.0,2778.0,-0.24,82.00000000000001,97.0,82.4,66.0,8.999999999999998,16.1,2.3999999999999977,7.999999999999979,90.0,0.0,semi_supervised
15.0,96.0,2756.0,-0.3899999999999998,67.1,96.0,71.4,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,90.0,0.0,semi_supervised
15.0,95.0,2774.0,-0.3899999999999998,30.2,96.0,50.2,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,90.0,0.0,semi_supervised
15.0,94.0,2697.0,-0.48,60.79999999999998,96.0,76.9,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,93.0,2669.0,-0.5200000000000002,28.6,96.0,53.3,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,semi_supervised
15.0,91.0,2624.0,-0.5099999999999998,38.8,96.0,54.5,65.0,8.999999999999998,16.1,2.3999999999999977,4.99999999999999,90.0,0.0,semi_supervised
15.0,90.0,2575.0,-0.4599999999999998,76.1,96.0,80.0,65.0,8.999999999999998,16.1,2.3999999999999977,5.999999999999978,90.0,0.0,semi_supervised
15.0,90.0,2572.0,0.0,81.6,96.0,80.8,65.0,8.999999999999998,16.1,2.3999999999999977,5.999999999999978,90.0,0.0,semi_supervised
15.0,90.0,2579.0,0.0,82.00000000000001,95.0,80.8,62.0,8.999999999999998,16.1,2.3999999999999977,9.99999999999998,90.0,0.0,semi_supervised
15.0,90.0,2579.0,0.0,82.00000000000001,95.0,80.8,62.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,90.0,0.0,semi_supervised
15.0,90.0,2578.0,0.0,82.00000000000001,95.0,80.8,64.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,90.0,0.0,semi_supervised
15.0,90.0,2581.0,0.0,82.00000000000001,95.0,81.2,64.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,90.0,0.0,semi_supervised
15.0,90.0,2579.0,-0.24,82.00000000000001,94.0,81.2,64.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,90.0,0.0,semi_supervised
15.0,90.0,2573.0,-0.1400000000000001,82.00000000000001,93.0,76.9,64.0,8.999999999999998,16.1,2.3999999999999977,9.99999999999998,90.0,0.0,semi_supervised
15.0,89.0,2568.0,-0.1400000000000001,82.00000000000001,93.0,77.3,64.0,8.999999999999998,16.1,2.3999999999999977,9.99999999999998,90.0,0.0,semi_supervised
15.0,89.0,2564.0,-0.1400000000000001,79.2,93.0,77.6,64.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,90.0,0.0,semi_supervised
15.0,89.0,2554.0,0.0,82.00000000000001,93.0,80.4,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,90.0,0.0,semi_supervised
15.0,89.0,2558.0,0.0,82.00000000000001,93.0,81.2,63.0,8.999999999999998,16.1,2.3999999999999977,9.99999999999998,90.0,0.0,semi_supervised
15.0,89.0,2549.0,-0.2499999999999997,82.00000000000001,93.0,81.2,63.0,8.999999999999998,16.1,2.3999999999999977,10.999999999999991,90.0,0.0,semi_supervised
15.0,88.0,2547.0,-0.5000000000000001,81.6,93.0,80.4,60.0,8.999999999999998,16.1,2.3999999999999977,15.999999999999982,90.0,0.0,semi_supervised
